timestamp,message
2026-05-02 01:42:04,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 376.16
2026-05-02 01:42:06,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:42:06,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:42:06,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 87.9
2026-05-02 01:42:06,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 379.33
2026-05-02 01:42:08,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.43
2026-05-02 01:42:08,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:42:08,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:42:10,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.86
2026-05-02 01:42:10,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 87.67
2026-05-02 01:42:10,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 01:42:10,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 01:42:13,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.38
2026-05-02 01:42:15,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.58
2026-05-02 01:42:15,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:42:15,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:42:15,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:42:17,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.28
2026-05-02 01:42:17,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 75.35
2026-05-02 01:42:19,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:42:19,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:42:19,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:42:19,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:42:21,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1135.86
2026-05-02 01:42:21,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 313.31
2026-05-02 01:42:21,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.94
2026-05-02 01:42:23,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1100.21
2026-05-02 01:42:25,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1193.66
2026-05-02 01:42:25,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.04
2026-05-02 01:42:27,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1149.81
2026-05-02 01:42:29,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1158.63
2026-05-02 01:42:33,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.74
2026-05-02 01:42:45,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:42:45,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:42:47,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 375.0
2026-05-02 01:42:47,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 375.0
2026-05-02 01:42:49,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 1275.0
2026-05-02 01:42:49,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 1275.0
2026-05-02 01:42:49,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 306.36
2026-05-02 01:42:51,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:42:51,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:42:51,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 71.5
2026-05-02 01:42:51,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.61
2026-05-02 01:42:55,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:42:55,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:42:57,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 858.56
2026-05-02 01:42:57,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:42:57,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:42:57,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 0.0
2026-05-02 01:42:59,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 842.55
2026-05-02 01:42:59,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:42:59,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:42:59,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 335.8
2026-05-02 01:43:01,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 842.25
2026-05-02 01:43:01,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 344.61
2026-05-02 01:43:03,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 857.27
2026-05-02 01:43:03,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 371.35
2026-05-02 01:43:05,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 848.47
2026-05-02 01:43:05,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 340.13
2026-05-02 01:43:07,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:43:07,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:43:07,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.4
2026-05-02 01:43:07,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 73.93
2026-05-02 01:43:07,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 380.91
2026-05-02 01:43:10,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 842.77
2026-05-02 01:43:12,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 840.62
2026-05-02 01:43:12,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 36.0
2026-05-02 01:43:12,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 36.0
2026-05-02 01:43:12,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 01:43:12,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 01:43:14,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 856.59
2026-05-02 01:43:14,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.86
2026-05-02 01:43:16,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 854.69
2026-05-02 01:43:16,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 0.0
2026-05-02 01:43:16,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 0.0
2026-05-02 01:43:16,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.88
2026-05-02 01:43:16,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 89.71
2026-05-02 01:43:16,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.88
2026-05-02 01:43:18,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 855.36
2026-05-02 01:43:18,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 247.72
2026-05-02 01:43:18,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.93
2026-05-02 01:43:20,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 251.9
2026-05-02 01:43:20,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.87
2026-05-02 01:43:20,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 304.15
2026-05-02 01:43:22,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 375.0
2026-05-02 01:43:22,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 375.0
2026-05-02 01:43:22,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:43:22,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:43:22,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:43:22,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:43:22,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.86
2026-05-02 01:43:22,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:43:22,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:43:24,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.14
2026-05-02 01:43:26,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.69
2026-05-02 01:43:26,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 84.7
2026-05-02 01:43:28,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.61
2026-05-02 01:43:28,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 83.02
2026-05-02 01:43:30,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 89.94
2026-05-02 01:43:30,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:43:30,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:43:32,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.13
2026-05-02 01:43:32,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:43:38,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:43:38,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:43:38,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:43:38,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:43:40,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 87.59
2026-05-02 01:43:40,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 315.62
2026-05-02 01:43:42,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:43:42,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:43:42,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1183.29
2026-05-02 01:43:44,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 71.62
2026-05-02 01:43:44,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1124.52
2026-05-02 01:43:46,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 83.05
2026-05-02 01:43:46,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1193.33
2026-05-02 01:43:48,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 76.38
2026-05-02 01:43:48,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1123.12
2026-05-02 01:43:48,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 0.0
2026-05-02 01:43:50,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 86.75
2026-05-02 01:43:50,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 396.42
2026-05-02 01:43:50,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.41
2026-05-02 01:43:52,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 83.35
2026-05-02 01:43:54,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 378.98
2026-05-02 01:43:56,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 395.81
2026-05-02 01:43:58,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 346.44
2026-05-02 01:44:05,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:44:07,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.77
2026-05-02 01:44:07,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:44:07,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:44:07,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 314.29
2026-05-02 01:44:09,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 84.1
2026-05-02 01:44:09,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1158.68
2026-05-02 01:44:09,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.82
2026-05-02 01:44:11,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1146.04
2026-05-02 01:44:11,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 314.48
2026-05-02 01:44:13,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.54
2026-05-02 01:44:13,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1140.85
2026-05-02 01:44:15,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1187.57
2026-05-02 01:44:17,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1112.94
2026-05-02 01:44:17,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 18.02
2026-05-02 01:44:25,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 87.55
2026-05-02 01:44:25,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 304.07
2026-05-02 01:44:31,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 391.44
2026-05-02 01:44:35,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.96
2026-05-02 01:44:35,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 01:44:35,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 01:44:35,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:44:37,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 306.37
2026-05-02 01:44:39,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.18
2026-05-02 01:44:42,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 310.77
2026-05-02 01:44:44,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 1275.0
2026-05-02 01:44:44,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 1275.0
2026-05-02 01:44:48,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 01:44:48,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 01:44:48,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 01:44:50,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 1275.0
2026-05-02 01:44:50,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 1275.0
2026-05-02 01:44:50,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.93
2026-05-02 01:44:52,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 859.43
2026-05-02 01:44:52,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.92
2026-05-02 01:44:52,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 0.0
2026-05-02 01:44:52,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 67.5
2026-05-02 01:44:54,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 843.88
2026-05-02 01:44:54,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.94
2026-05-02 01:44:54,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 48.46
2026-05-02 01:44:56,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:44:56,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:44:56,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.95
2026-05-02 01:44:56,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 325.35
2026-05-02 01:44:56,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 48.21
2026-05-02 01:44:58,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 345.46
2026-05-02 01:45:00,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.72
2026-05-02 01:45:00,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:45:00,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:45:00,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 345.27
2026-05-02 01:45:00,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 41.55
2026-05-02 01:45:02,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.72
2026-05-02 01:45:02,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 366.91
2026-05-02 01:45:04,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.49
2026-05-02 01:45:06,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.06
2026-05-02 01:45:06,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 18.34
2026-05-02 01:45:08,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:45:16,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:45:16,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:45:16,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 01:45:16,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 01:45:16,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 307.14
2026-05-02 01:45:18,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.98
2026-05-02 01:45:18,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.88
2026-05-02 01:45:18,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 316.15
2026-05-02 01:45:20,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.03
2026-05-02 01:45:20,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.89
2026-05-02 01:45:22,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.93
2026-05-02 01:45:24,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.72
2026-05-02 01:45:24,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:45:24,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:45:24,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.85
2026-05-02 01:45:26,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.66
2026-05-02 01:45:26,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 75.46
2026-05-02 01:45:26,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.86
2026-05-02 01:45:26,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 381.69
2026-05-02 01:45:26,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 67.5
2026-05-02 01:45:29,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 71.06
2026-05-02 01:45:29,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 40.22
2026-05-02 01:45:31,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 84.55
2026-05-02 01:45:31,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 01:45:33,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 78.91
2026-05-02 01:45:35,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 78.83
2026-05-02 01:45:35,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 01:45:37,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 307.08
2026-05-02 01:45:37,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 48.79
2026-05-02 01:45:39,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 45.3
2026-05-02 01:45:41,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.09
2026-05-02 01:45:43,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 36.0
2026-05-02 01:45:43,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 36.0
2026-05-02 01:45:43,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 44.58
2026-05-02 01:45:45,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 67.5
2026-05-02 01:45:49,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.03
2026-05-02 01:45:51,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:45:55,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 41.59
2026-05-02 01:45:57,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 310.36
2026-05-02 02:54:44,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 40.99
2026-05-02 02:54:44,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 18.05
2026-05-02 02:54:46,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 45.46
2026-05-02 02:54:48,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 42.61
2026-05-02 02:54:50,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 375.0
2026-05-02 02:54:50,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 375.0
2026-05-02 02:54:50,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 02:54:50,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 02:54:50,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 47.18
2026-05-02 02:54:55,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 388.95
2026-05-02 02:55:01,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 02:55:01,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 02:55:01,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.84
2026-05-02 02:55:03,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.87
2026-05-02 02:55:03,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 02:55:05,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 02:55:05,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 02:55:05,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.88
2026-05-02 02:55:07,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.93
2026-05-02 02:55:09,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.94
2026-05-02 02:55:09,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 02:55:09,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 02:55:11,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 02:55:11,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 02:55:11,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1140.13
2026-05-02 02:55:13,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.93
2026-05-02 02:55:13,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1177.01
2026-05-02 02:55:13,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 315.17
2026-05-02 02:55:15,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 02:55:15,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 02:55:15,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.89
2026-05-02 02:55:15,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1120.22
2026-05-02 02:55:17,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 81.35
2026-05-02 02:55:17,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.9
2026-05-02 02:55:17,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1129.95
2026-05-02 02:55:17,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 02:55:19,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 87.13
2026-05-02 02:55:19,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.85
2026-05-02 02:55:19,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1143.83
2026-05-02 02:55:19,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 45.31
2026-05-02 02:55:21,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 75.36
2026-05-02 02:55:21,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.9
2026-05-02 02:55:21,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 40.63
2026-05-02 02:55:23,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.1
2026-05-02 02:55:23,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 74.45
2026-05-02 02:55:23,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 48.98
2026-05-02 02:55:25,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 79.02
2026-05-02 02:55:26,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 46.96
2026-05-02 02:55:28,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 45.43
2026-05-02 02:55:30,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 1275.0
2026-05-02 02:55:30,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 1275.0
2026-05-02 02:55:34,⚠️ [L1-RANGE] CO_percentage out of range! Value: 0.0
2026-05-02 02:55:34,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 0.0
2026-05-02 02:55:36,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.45
2026-05-02 02:55:40,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 20.66
2026-05-02 02:55:42,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 21.29
2026-05-02 02:55:44,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 20.27
2026-05-02 02:55:48,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 02:55:48,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 02:55:50,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 75.78
2026-05-02 02:55:52,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 70.78
2026-05-02 02:55:54,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 87.63
2026-05-02 02:55:54,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 02:55:54,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
